fx,fy,pred_fx,pred_fy
-301,-26,-29.4438,76.605896
-26,-204,-34.053192,89.205925
127,-33,-43.76213,97.795845
135,137,-32.370808,84.249825
185,156,-35.83876,91.824394
35,-159,-37.288723,90.69614
-118,-173,-25.146444,66.95306
-433,190,-26.767134,74.308395
215,144,-25.998318,70.69148
295,79,-25.916365,69.70923
295,25,-27.409058,73.62261
91,-431,-25.4977,65.84099
-83,-517,-26.66271,71.66599
-12,-468,-25.645956,72.66429
-262,-313,-26.66271,71.66599
-24,-323,-27.097025,70.67543
-16,-393,-26.266516,69.457756
-16,-393,-24.376524,64.196884
108,-398,-26.245152,66.93701
108,-398,-25.52017,67.50114
-17,-198,-25.998318,70.69148
-13,-476,-26.641346,69.1451
398,-524,-27.036436,72.213936
472,-310,-27.47075,71.22337
461,-130,-24.623358,60.44241
-164,50,-27.036436,72.213936
-115,17,-26.66271,71.66599
-49,-62,-28.531338,74.405975
-111,79,-27.88831,75.952354
1,236,-26.266516,69.457756
-89,18,-45.58582,97.21552
-89,18,-25.52017,67.50114
-154,16,-43.761024,98.65644
-13,84,-41.06189,94.698784
-13,84,-60.957916,115.069115
148,191,-119.694115,161.86377
269,-89,-169.12549,207.93509
190,-331,-167.495,218.65901
190,-331,-147.00659,210.53522
-307,-366,-114.767494,172.63612
-277,-338,-74.58828,134.48514
-228,-216,-29.746027,97.632355
-228,-216,-11.16658,87.3284
-77,-452,13.68548,63.7107
-132,-368,38.22096,45.43813
-195,-324,49.373043,44.495426
-139,-562,54.994576,41.13414
-93,-673,59.626434,26.873962
-60,-591,65.312126,15.950282
-60,-591,66.91249,11.976433
56,-465,69.46005,12.260146
339,-627,69.984245,6.610095
538,-102,68.006065,-14.326946
390,85,65.77527,-31.638905
-314,445,58.044903,-67.01953
-421,289,52.685856,-86.253296
-421,289,58.30336,-83.86509
-443,-341,53.6917,-104.194725
-443,-528,50.834503,-111.4929
-34,-805,53.427006,-114.52949
-34,-805,53.038216,-121.33044
-35,-307,48.74495,-154.47704
13,-447,48.99581,-156.47192
312,-162,46.080948,-171.91882
340,-258,42.353436,-179.5679
194,-499,43.39558,-186.83984
194,-499,45.85996,-180.59314
125,-687,44.407787,-183.44275
259,-413,40.00023,-194.97626
322,-394,40.148487,-201.79956
-76,-705,34.600727,-213.28838
56,-779,37.644753,-206.26433
89,-456,35.763397,-214.99324
89,-456,36.02822,-210.49997
86,-234,35.841324,-210.226
-16,-336,39.38831,-212.17259
-61,-228,42.434673,-209.26868
-61,-228,49.05984,-195.24278
-39,-173,54.256348,-184.86618
-39,-173,61.796833,-173.80968
-46,-551,68.57363,-169.86678
109,-678,65.36511,-178.27715
76,-745,79.18575,-164.17674
78,-916,78.56753,-171.50342
78,-916,62.46415,-181.39427
