sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz
1731636958,631668213,41_1731636958-631668213.png,270079,-259140,2.5857746601104736,-2.4810431003570557,601.97998046875,148.27000427246094,30.0,-240.0,70.0,-73.0,-3.0,14.0
1731636958,665012451,42_1731636958-665012451.png,270079,-259140,2.5857746601104736,-2.4810431003570557,609.760009765625,143.42999267578125,70.0,-171.0,-63.0,-46.0,11.0,-1.0
1731636958,698357910,43_1731636958-698357910.png,270079,-259140,2.5857746601104736,-2.4810431003570557,622.0800170898438,139.41000366210938,102.0,-88.0,24.0,-58.0,10.0,8.0
1731636958,731702148,44_1731636958-731702148.png,270079,-259140,2.5857746601104736,-2.4810431003570557,639.1400146484375,135.02000427246094,13.0,-55.0,-83.0,-39.0,35.0,16.0
1731636958,765047363,45_1731636958-765047363.png,270079,-259140,2.5857746601104736,-2.4810431003570557,662.4500122070312,129.97999572753906,-84.0,-108.0,-142.0,-54.0,54.0,13.0
1731636958,798391602,46_1731636958-798391602.png,270079,-259140,2.5857746601104736,-2.4810431003570557,690.3499755859375,124.13999938964844,-79.0,-125.0,7.0,-33.0,10.0,-8.0
1731636958,831737061,47_1731636958-831737061.png,270079,-259140,2.5857746601104736,-2.4810431003570557,723.0599975585938,121.05000305175781,-67.0,107.0,-151.0,27.0,-35.0,-21.0
1731636958,865081299,48_1731636958-865081299.png,270079,-259140,2.5857746601104736,-2.4810431003570557,760.3300170898438,120.9800033569336,3.0,79.0,-179.0,3.0,-40.0,-21.0
1731636958,898426514,49_1731636958-898426514.png,270079,-259140,2.5857746601104736,-2.4810431003570557,801.22998046875,121.66000366210938,134.0,-170.0,-145.0,-44.0,-34.0,13.0
1731636958,931770752,50_1731636958-931770752.png,270079,-259140,2.5857746601104736,-2.4810431003570557,845.0999755859375,122.08999633789062,165.0,-180.0,-94.0,-9.0,-8.0,22.0
1731636958,965115967,51_1731636958-965115967.png,270079,-259140,2.5857746601104736,-2.4810431003570557,934.72998046875,123.6500015258789,28.0,-40.0,-26.0,24.0,-6.0,18.0
1731636958,998460449,52_1731636958-998460449.png,270079,-259140,2.5857746601104736,-2.4810431003570557,977.760009765625,124.41000366210938,86.0,-150.0,-96.0,-20.0,14.0,23.0
1731636959,31805664,53_1731636959-31805664.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1061.510009765625,124.68000030517578,4.0,-206.0,-50.0,-34.0,39.0,-1.0
1731636959,65149902,54_1731636959-65149902.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1099.8599853515625,122.02999877929688,21.0,-280.0,80.0,-62.0,62.0,-18.0
1731636959,98495117,55_1731636959-98495117.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1170.3900146484375,115.87000274658203,81.0,-235.0,144.0,-33.0,22.0,-27.0
1731636959,131839355,56_1731636959-131839355.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1202.4599609375,113.08999633789062,29.0,107.0,322.0,55.0,39.0,-42.0
1731636959,165184570,57_1731636959-165184570.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1232.300048828125,107.72000122070312,37.0,-86.0,432.0,60.0,137.0,-16.0
1731636959,198528809,58_1731636959-198528809.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1246.3800048828125,100.94999694824219,106.0,-441.0,199.0,-9.0,148.0,30.0
1731636959,231874023,59_1731636959-231874023.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1246.3800048828125,96.68000030517578,132.0,-586.0,347.0,-84.0,120.0,39.0
1731636959,265218262,60_1731636959-265218262.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1273.3599853515625,89.19999694824219,-11.0,-213.0,441.0,-31.0,64.0,20.0
1731636959,298563721,61_1731636959-298563721.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1298.3800048828125,81.97000122070312,-41.0,-80.0,419.0,0.0,59.0,-5.0
1731636959,331907959,62_1731636959-331907959.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1321.530029296875,77.51000213623047,-139.0,58.0,345.0,37.0,55.0,-22.0
1731636959,365253174,63_1731636959-365253174.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1342.77001953125,72.52999877929688,-181.0,-60.0,120.0,63.0,44.0,-22.0
1731636959,398597412,64_1731636959-398597412.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1362.030029296875,68.79000091552734,-205.0,-222.0,161.0,46.0,79.0,-22.0
1731636959,431942627,65_1731636959-431942627.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1378.8599853515625,68.2300033569336,138.0,-371.0,-95.0,8.0,8.0,19.0
1731636959,465286865,66_1731636959-465286865.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1394.550048828125,66.2300033569336,181.0,-363.0,-85.0,-3.0,-7.0,11.0
1731636959,498632080,67_1731636959-498632080.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1416.52001953125,62.86000061035156,88.0,-424.0,-33.0,-5.0,62.0,18.0
1731636959,531975830,68_1731636959-531975830.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1433.449951171875,59.540000915527344,-58.0,-402.0,303.0,-24.0,108.0,12.0
1731636959,565320557,69_1731636959-565320557.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1462.72998046875,52.13999938964844,-198.0,-43.0,458.0,13.0,170.0,-15.0
1731636959,598664551,70_1731636959-598664551.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1475.449951171875,46.0099983215332,-123.0,-257.0,302.0,-82.0,169.0,-58.0
1731636959,632009277,71_1731636959-632009277.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1486.43994140625,43.13999938964844,-176.0,-655.0,591.0,-104.0,240.0,-39.0
1731636959,665353027,72_1731636959-665353027.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1496.010009765625,43.38999938964844,-65.0,-715.0,316.0,-61.0,183.0,-14.0
1731636959,698697754,73_1731636959-698697754.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1504.719970703125,42.599998474121094,-235.0,-644.0,384.0,-42.0,130.0,38.0
1731636959,732041748,74_1731636959-732041748.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1512.6199951171875,41.709999084472656,-102.0,-486.0,290.0,-20.0,40.0,78.0
1731636959,765386475,75_1731636959-765386475.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1519.56005859375,41.189998626708984,-19.0,-246.0,196.0,41.0,4.0,60.0
1731636959,798730225,76_1731636959-798730225.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1526.280029296875,40.939998626708984,77.0,-122.0,245.0,38.0,-25.0,33.0
1731636959,832074951,77_1731636959-832074951.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1530.6700439453125,41.02000045776367,178.0,-332.0,-623.0,-94.0,-24.0,-5.0
1731636959,865418701,78_1731636959-865418701.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1536.25,40.209999084472656,239.0,-327.0,-689.0,-68.0,74.0,-5.0
1731636959,898763428,79_1731636959-898763428.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1542.300048828125,38.43000030517578,176.0,-361.0,-780.0,-42.0,69.0,-5.0
1731636959,932107178,80_1731636959-932107178.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1549.25,36.209999084472656,100.0,-274.0,202.0,7.0,87.0,28.0
1731636959,965451904,81_1731636959-965451904.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1556.7099609375,33.459999084472656,219.0,-256.0,203.0,-33.0,2.0,50.0
1731636959,998795654,82_1731636959-998795654.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1564.5400390625,30.979999542236328,301.0,-364.0,313.0,-62.0,-47.0,21.0
1731636960,32140381,83_1731636960-32140381.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1572.5899658203125,28.850000381469727,218.0,-449.0,305.0,-39.0,-12.0,18.0
1731636960,65484131,84_1731636960-65484131.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1581.1600341796875,27.350000381469727,32.0,-503.0,125.0,-44.0,83.0,15.0
1731636960,98828857,85_1731636960-98828857.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1589.9599609375,26.239999771118164,89.0,-594.0,163.0,-64.0,77.0,26.0
1731636960,132172607,86_1731636960-132172607.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1598.6400146484375,24.950000762939453,167.0,-518.0,270.0,-58.0,56.0,33.0
1731636960,165517334,87_1731636960-165517334.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1616.27001953125,22.780000686645508,5.0,-623.0,297.0,-64.0,27.0,25.0
1731636960,198861084,88_1731636960-198861084.png,270079,-259140,2.5857746601104736,-2.4810431003570557,1625.25,23.06999969482422,152.0,-744.0,58.0,-154.0,73.0,-8.0
