fx,fy,pred_fx,pred_fy
-421,289,48.392395,-238.04222
-443,-341,49.230762,-255.37683
-443,-528,47.142704,-267.0518
-34,-805,51.29005,-266.8314
-34,-805,50.58215,-273.98685
-35,-307,53.711117,-299.2528
13,-447,59.610847,-297.31238
312,-162,60.407654,-311.22165
340,-258,61.70267,-317.50833
194,-499,68.24842,-317.83762
194,-499,72.70871,-309.8068
125,-687,74.31452,-313.61172
259,-413,71.15341,-328.9463
322,-394,74.33972,-333.91254
-76,-705,69.429276,-352.78177
56,-779,75.53461,-343.1248
89,-456,75.56318,-353.07437
89,-456,75.455505,-348.8267
86,-234,78.32206,-348.9965
-16,-336,88.141396,-341.3993
-61,-228,98.0845,-330.8701
-61,-228,110.025925,-307.23633
-39,-173,119.87176,-296.951
-39,-173,133.29417,-273.5352
-46,-551,142.51373,-264.3942
109,-678,134.31023,-286.1229
76,-745,151.53549,-256.70197
78,-916,147.91876,-272.21808
78,-916,120.566734,-317.6171
64,-795,161.94551,-242.44524
5,-589,154.57036,-259.5815
129,-142,161.72563,-249.5256
34,-400,162.87973,-247.85928
-84,-469,163.7286,-248.07536
-196,-543,164.74075,-245.14008
-109,-501,163.43405,-251.70245
101,-636,158.37553,-261.49887
237,-301,163.25117,-252.67424
237,-301,164.06708,-251.22014
450,-823,155.00922,-269.91354
335,-646,121.274185,-344.07062
32,-727,155.23729,-269.51434
-47,-659,160.4536,-259.4911
-91,-624,160.30307,-256.60425
-253,-597,118.708046,-349.207
-232,-512,118.37815,-349.8876
365,-53,146.62543,-286.7862
365,-53,145.82927,-290.63766
334,-278,146.03008,-291.35712
59,-484,145.38275,-292.42535
-22,-438,108.814415,-379.48923
-186,-454,141.56407,-296.13928
-186,-454,110.708046,-370.3561
260,-448,139.57289,-298.12427
421,-477,128.41608,-330.27643
229,-430,127.21574,-328.06604
30,-456,107.3377,-387.45743
148,-648,104.04865,-383.84064
236,-737,95.68474,-391.24615
37,-425,82.01814,-383.00958
204,-278,77.43122,-350.00555
304,-59,56.237904,-355.7797
112,-292,55.421356,-289.30035
-191,-295,52.014057,-215.14456
-77,-448,53.129585,-168.95071
-403,-450,40.62001,-172.85422
-450,-166,47.916977,-125.96142
-387,73,39.87951,-113.304504
3,-46,29.708788,-113.486626
19,-46,29.628979,-106.70931
19,-46,28.581703,-96.87894
-294,-202,23.426239,-90.32845
-309,17,25.193432,-79.39861
-309,17,30.25233,-64.35994
-533,54,28.41442,-58.59898
93,-466,23.03654,-53.358307
93,-466,22.592419,-53.052383
-389,-474,16.13447,-50.53751
-389,-474,16.005045,-49.905888
257,-162,10.125445,-48.506237
211,-45,8.529433,-47.664555
157,13,6.4670267,-45.879597
124,-128,4.261884,-44.513474
197,-253,4.1125236,-44.536686
-406,-150,4.53359,-45.092506
-406,-150,2.984269,-43.964245
-164,-211,3.593659,-44.336796
-164,-47,3.4101408,-44.188778
-454,-203,2.8386753,-43.863224
-198,-140,2.2729893,-43.589542
169,-24,3.3245506,-44.19408
54,66,2.3729308,-43.60989
32,-160,2.5322917,-43.660614
40,-195,2.3477345,-43.567043
147,-172,2.4652743,-43.67566
-108,-439,2.1511633,-43.530792
-108,-439,2.0462215,-43.388218
-153,-368,2.5202131,-43.724663
-81,-191,1.9897244,-43.385212
-217,1,2.7653587,-43.7314
-198,-7,2.8792622,-43.838005
-65,45,2.5870357,-43.67093
-273,-66,3.5482016,-44.06913
-431,-36,1.7450333,-43.365437
-306,135,4.4193616,-45.238087
-46,195,3.9330316,-44.467907
175,7,6.217465,-46.474964
27,-148,8.5654745,-49.034115
27,-148,10.963291,-51.712914
27,-148,12.852699,-59.148067
323,-221,14.842568,-63.624
-44,-425,17.70639,-67.7261
-286,-908,21.26532,-84.48911
101,-352,31.425522,-81.531906
271,-218,36.082966,-85.43841
513,57,30.956272,-112.06906
203,26,36.37766,-111.83221
403,-259,40.410843,-116.197525
572,-82,45.61709,-128.05673
309,-184,51.700855,-133.35516
309,-184,53.939636,-135.98079
-55,-419,56.470516,-154.3223
218,-394,55.676437,-193.3502
218,-394,59.67592,-191.76672
36,-435,60.62663,-229.75623
-160,-243,61.882942,-250.48206
-184,-334,62.681564,-263.99698
-184,-334,66.841576,-266.63065
175,-390,73.6263,-261.05682
199,-425,64.54533,-304.78336
199,-425,71.11263,-290.1939
10,-354,62.749104,-317.83444
-131,-627,69.593704,-306.10275
-109,-645,65.126526,-321.4008
-27,-353,72.14568,-310.4291
224,-353,71.37563,-314.99258
172,-623,70.92054,-321.12354
202,-560,73.163284,-321.65942
60,-524,76.68819,-314.76062
-7,-1001,76.62078,-321.571
-7,-1001,83.061066,-303.91632
104,-901,82.27907,-315.14462
-96,-456,84.3705,-316.97702
-426,-287,88.178406,-312.9033
-426,-287,95.52291,-311.0444
-426,-287,109.14496,-282.3763
-111,-733,109.91527,-291.82053
-383,-230,131.96059,-261.25485
-383,-230,141.2482,-248.02592
-353,-141,145.63109,-247.75168
-144,-524,149.41911,-246.8084
139,-719,167.43015,-218.87296
108,-729,166.81427,-227.87927
108,-729,169.43365,-226.57993
-234,-498,171.67964,-230.80997
-234,-498,129.71187,-310.37436
-237,-391,148.43126,-272.1526
-237,-391,187.74731,-208.9745
-291,-476,152.93207,-268.82568
100,-115,150.6727,-288.50394
193,-30,150.66751,-294.14713
193,-30,149.97708,-301.217
24,-188,151.7611,-296.72903
-76,-438,156.99246,-284.84933
-130,-708,152.43996,-299.16812
-182,-1007,154.89714,-297.62088
-109,-1090,157.66354,-285.8571
-459,-211,155.15039,-297.6011
-459,-211,152.6053,-309.96756
-459,-211,156.79037,-293.248
-80,-459,157.35223,-293.64444
-236,-641,156.48724,-297.6759
20,-517,157.35808,-296.59665
271,-559,158.3545,-294.46378
271,-559,155.10974,-305.67978
150,-649,160.12085,-286.94754
0,-383,161.24507,-287.0762
0,-383,161.56601,-288.81073
9,-461,162.89505,-282.89645
369,-312,170.71478,-263.19885
378,-500,164.744,-284.23407
-121,-503,166.66412,-282.83884
-121,-503,164.05669,-294.54346
197,-530,165.4069,-301.0952
10,-247,171.86316,-278.34198
86,-400,171.58185,-282.7636
217,-489,178.97571,-260.66995
135,-460,179.85953,-259.64813
458,-550,175.8107,-270.6509
203,-625,176.91025,-271.08008
-316,-721,178.17734,-267.6324
-96,-550,175.3117,-275.8367
-96,-550,174.8388,-277.60907
-96,-550,179.86888,-263.0722
148,-347,178.39644,-270.6393
197,-478,172.36865,-285.31934
197,-478,174.63931,-278.8763
71,-523,176.66322,-275.50772
-83,-455,176.63231,-276.25784
216,-553,181.25883,-260.67108
487,-961,178.25786,-271.52457
567,-880,176.40866,-277.53555
355,-652,177.03207,-272.08667
31,-540,175.44418,-277.9958
31,-540,179.546,-262.92404
49,-447,172.04811,-290.0509
216,-519,172.2837,-286.37567
274,-426,175.2252,-275.14722
274,-426,161.79965,-329.2108
118,-266,165.58055,-305.41083
118,-266,161.92628,-313.6263
304,-495,161.99448,-311.54764
256,-733,154.48152,-336.99557
256,-733,149.72862,-350.77444
142,-833,177.11415,-260.5053
173,-456,168.98714,-271.5157
-120,-646,166.84167,-252.90092
-120,-646,153.3921,-299.98575
-200,-380,131.17807,-377.88525
100,-345,112.55024,-362.99875
97,-378,97.40641,-339.57364
192,-148,76.838196,-259.43707
105,363,56.897297,-215.94841
136,357,65.21706,-136.83838
39,235,48.42441,-121.36454
113,-406,35.39,-106.004616
113,-406,33.58495,-99.64958
-165,-766,28.316814,-94.32896
-254,-748,27.283438,-84.835304
88,-282,29.419353,-72.8305
88,-282,30.043226,-67.05564
-156,-80,26.30831,-60.430077
-156,-80,27.224861,-56.590202
-144,-78,22.510595,-53.04307
-88,-105,19.032059,-51.904205
-14,-177,11.922509,-48.926647
15,-100,10.765876,-47.954285
-155,4,9.209607,-47.207745
-284,-101,8.346824,-46.895947
-214,-331,6.91725,-46.827168
108,-80,7.281949,-46.68875
108,-80,7.138888,-46.572113
73,-68,5.4341674,-45.246685
49,-409,4.7513313,-44.914253
65,-306,5.616257,-45.469643
201,-372,5.0571303,-45.0531
201,-372,5.4470906,-45.380375
38,-15,4.644506,-44.855934
50,424,4.6964574,-44.872128
-55,-78,4.968683,-45.142082
-55,-78,5.815556,-45.82185
246,-11,5.2146077,-45.553753
223,-88,4.068235,-44.41933
223,-88,5.7143803,-45.72986
-275,-9,3.852442,-44.349834
-404,108,4.017388,-44.829712
-404,108,2.9569945,-43.796307
-129,-870,4.719511,-45.615654
14,-1005,5.545928,-45.38539
-258,-255,4.6576886,-45.242817
-240,-246,5.612621,-46.01515
-213,-318,5.279612,-45.591152
-301,-504,8.673338,-48.16263
-50,-334,10.386176,-50.2419
-50,-334,13.150056,-55.913017
203,-248,14.533327,-61.071156
163,92,17.49326,-68.566345
163,92,19.831072,-72.75341
152,238,26.485397,-77.84965
177,164,33.180443,-82.29779
-254,-265,33.24051,-95.94798
-200,-406,40.513317,-92.89219
-172,-387,46.09809,-95.87247
-15,-195,53.955936,-97.097305
157,-237,59.89658,-109.02287
157,-237,65.823715,-103.924484
227,123,71.50889,-103.90055
227,123,75.01561,-108.1382
246,-2,80.67026,-110.819435
71,125,88.495964,-117.18909
405,-48,104.95443,-113.02208
586,12,108.29386,-120.0351
586,88,126.01865,-108.37205
305,88,132.82117,-101.002525
