sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z)
1767172448,347557373,21_1767172448-347557373.png,74072,-58390,68000,-68950,0.709175857843137,-0.559034160539216,-288.79,223.09,-64,-82,-9883,1846,-527,-16,52.8635035278489,30.0822459163139,-9911.0457388108,1879.60763146648,-487.153701217502,-26.306996105335,-60.6911434829236,108.451004743576,0.820484245494806,-0.114994191794208,2436,-482,2552.86350352785,-369.917754083686,,,,,
1767172448,380905029,22_1767172448-380905029.png,77549,-61744,68050,-68900,0.742465150122549,-0.591145833333333,-285.72,223.69,-62,10,-9833,1849,-467,-35,29.8962405388356,18.7575720589696,-9899.53619503168,1873.29080439963,-487.936941205217,-26.5178513163494,-70.1096091270447,116.274901628494,0.83060612184987,-0.114994191794208,2438,-390,2529.89624053884,-381.24242794103,,,,,
1767172448,447601318,23_1767172448-447601318.png,81507,-65769,67950,-68700,0.780359604779412,-0.629681755514706,-275.33,225.77,-53,-98,-10049,1801,-423,-17,-0.933879678023459,8.157791390162,-9926.89869780975,1852.38352660355,-470.082054074911,-25.1669050164727,-75.8273811340333,126.699360847473,0.840523001380026,-0.114994191794208,2447,-498,2499.06612032198,-391.842208609838,,,,,
1767172448,480949951,24_1767172448-480949951.png,84245,-68418,68750,-68250,0.806573606004902,-0.655043658088235,-275.33,225.77,-53,-98,-10049,1801,-423,-17,-2.5545277058709,4.85344656490594,-9930.6993119782,1850.78412548553,-468.616543727459,-24.9126959756087,-78.9188795685769,135.008436203003,0.850232354082237,-0.114994191794208,2447,-498,2497.44547229413,-395.146553435094,,,,,
1767172448,547646240,25_1767172448-547646240.png,87308,-71486,68750,-68200,0.835899203431373,-0.68441712622549,-267.78,227.46,-73,-55,-9716,1774,-338,-3,-11.8978655927358,-31.6990787758655,-9912.57176188152,1838.68858296927,-456.094463308911,-21.8743057603207,-84.1707123816014,150.566244125366,0.857848861641809,-0.114994191794208,2427,-455,2488.10213440726,-431.699078775866,,,,,
1767172448,580993896,26_1767172448-580993896.png,90110,-74297,68100,-68850,0.862725949754902,-0.711330039828431,-264.04,228.79,81,262,-9546,1832,-245,-30,-4.1600652865618,1.93797519892723,-9858.40263981707,1834.40050218142,-424.636144909068,-21.8204747774385,-73.1014907360077,177.855455398559,0.865329880880923,-0.193662620175512,2581,-138,2495.83993471344,-398.062024801073,,,,,
1767172448,614342285,27_1767172448-614342285.png,92634,-76820,68000,-67950,0.886891084558823,-0.735485600490196,242.6,229.67,204,302,-9667,1858,-333,-57,28.5447462131024,52.7306642144253,-9822.10956172437,1837.78794324657,-406.461331052961,-27.1825612609856,-62.4933378398419,180.017408370972,0.872674146798062,-0.173045080410878,2704,-98,2528.5447462131,-347.269335785575,,,,,
1767172448,647689941,28_1767172448-647689941.png,95433,-79677,68750,-68100,0.913689108455882,-0.762838924632353,249.95,231.6,229,125,-9973,1874,-450,-38,75.3718724488281,88.368638206154,-9827.97352643578,1844.65417468574,-402.355427745383,-32.6803854659191,-63.8103709816933,177.873653173447,0.879880594128789,-0.183069690821212,2729,-275,2575.37187244883,-311.631361793846,,,,,
1767172448,714386230,29_1767172448-714386230.png,98712,-82894,68100,-68800,0.945082720588235,-0.79363893995098,257.71,233.55,-53,91,-10073,1859,-355,-37,79.1113476344112,112.925654712378,-9871.15233336633,1846.77904843408,-411.88940004275,-32.2796586599626,-65.0691536068917,178.37144112587,0.888692994175861,-0.220717296691863,2447,-309,2579.11134763441,-287.074345287622,,,,,
1767172448,747734863,30_1767172448-747734863.png,101781,-85964,67950,-67900,0.974465762867647,-0.823031556372549,261.84,234.28,8,47,-9980,1840,-359,-36,58.3995115987709,104.589844140755,-9902.81517561917,1847.48611919785,-400.955225674289,-33.1264449946939,-58.7555638849736,178.053051710129,0.895585121918932,-0.218129450695837,2508,-353,2558.39951159877,-295.410155859245,,,,,
