sec,nanosec,image,motor position #0,motor position #1,motor velocity #0,motor velocity #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_desired,theta_actual,translation(m)(x),translation(m)(y),translation(m)(z),Rotation(rad)(x),Rotation(rad)(y),Rotation(rad)(z),Rotation(deg)(x),Rotation(deg)(y),Rotation(deg)(z),wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized
1767329005,496071777,47_1767329005-496071777.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,144.16,367.5,-222,212,-227,-9,-15,20,-5.77485171120113,80.8611225031167,-133.134986373165,13.6272527232903,-4.43034516136834,5.4418171469701,-351.766767263413,350.956845521927,-0.523598775598299,0.524818686609471,,,,,,,,,,,,,,,,,,,
1767329005,529429199,48_1767329005-529429199.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,141.89,367.77,-79,80,-97,-10,44,17,-33.5977116091829,92.0885643673256,-130.905413432194,8.20568966478736,-2.08350596967738,7.66232604899897,-351.211146950722,350.247418880463,-0.523598775598299,0.526107923674667,,,,,,,,,,,,,,,,,,,
1767329005,562785400,49_1767329005-562785400.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,140.24,367.61,61,19,-116,5,58,5,-28.7734558132417,84.4787333930858,-126.765568425663,6.4170014910809,7.14753764035831,8.18998572313522,-364.329072386026,361.905028104782,-0.523598775598299,0.515160145198791,,,,,,,,,,,,,,,,,,,
1767329005,596142578,50_1767329005-596142578.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,139.2,367.67,39,21,-55,-29,21,5,-15.8730131056792,73.4005528393656,-117.657484716474,2.13246563844594,11.5395888858119,7.63870346947101,-366.969372838736,362.419580936432,-0.523598775598299,0.534159088244496,,,,,,,,,,,,,,,,,,,
1767329005,629498779,51_1767329005-629498779.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,136.72,367.7,33,9,17,-46,33,1,-10.0662457218925,65.7489061337115,-101.658375176336,-3.58631480519492,14.0893726495234,6.84993673855963,-356.649550259113,353.013910531998,-0.523598775598299,0.523495073787476,,,,,,,,,,,,,,,,,,,
1767329005,662855957,52_1767329005-662855957.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,131.06,367.78,-34,-3,54,-13,16,14,-10.3845966567979,48.479206282657,-53.358716532613,-10.8386884426124,14.1754409320684,7.24260650557475,-356.653381675482,352.889678478241,-0.523598775598299,0.522209160793317,,,,,,,,,,,,,,,,,,,
1767329005,696212158,53_1767329005-696212158.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,127.97,367.84,-71,8,-34,-6,32,12,-18.2342510848537,42.2577401463199,-48.1139581789673,-10.3230690053328,16.3432817027957,7.99319333956921,-354.745011627674,350.884770870209,-0.523598775598299,0.51629628885551,,,,,,,,,,,,,,,,,,,
1767329005,729569336,54_1767329005-729569336.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,127.97,367.79,-129,99,-85,-30,40,28,-32.8419860893676,48.0598422812633,-52.109389006001,-12.5423763709466,19.5834557583878,10.4801699862856,-356.654096007347,354.569891929626,-0.523598775598299,0.533918013392599,,,,,,,,,,,,,,,,,,,
1767329005,762925537,55_1767329005-762925537.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,108.37,367.87,-172,58,-73,-50,35,21,-52.0132846779187,50.6380758737863,-55.4936116267378,-17.4716785521121,21.9751416501059,12.2106083557836,-344.866191565991,340.190497398376,-0.523598775598299,0.525997575460965,,,,,,,,,,,,,,,,,,,
1767329005,829638672,56_1767329005-829638672.png,-195757,201227,0,0,-1.87420534620098,1.92657590379902,41.88,367.55,-105,41,39,-16,-74,16,-56.3599069575893,22.8337405006551,-35.2430200003799,-16.0620397829447,3.88553332053955,12.8305685280932,-317.984195053577,315.847462892532,-0.523598775598299,0.519682976346255,,,,,,,,,,,,,,,,,,,
