fx,fy,pred_fx,pred_fy
111.0,74.0,11.867116,-69.93519
-73.0,181.0,16.637814,-72.24459
39.0,155.0,20.3939,-74.79041
53.0,141.0,25.609821,-78.33139
61.0,-8.0,28.795612,-81.247475
210.0,-89.0,36.774567,-83.72409
108.0,-74.0,38.805866,-83.002914
63.0,-84.0,42.987957,-83.70045
109.0,-59.0,48.040943,-83.30655
22.0,-138.0,50.4311,-82.45025
-13.0,-88.0,52.200176,-82.450676
218.0,-173.0,54.439022,-85.21717
234.0,105.0,57.00224,-84.530815
138.0,-157.0,59.976326,-85.9256
32.0,-61.0,59.751637,-84.30341
23.0,-8.0,63.041588,-88.221664
-50.0,70.0,67.13614,-90.842575
-131.0,188.0,70.14283,-94.3867
115.0,0.0,71.82216,-90.72551
154.0,-63.0,74.31374,-91.498695
6.0,54.0,79.21043,-92.783005
5.0,34.0,80.19023,-89.83009
60.0,24.0,86.981575,-88.39433
86.0,-62.0,90.67558,-89.35236
57.0,-3.0,92.65389,-86.48342
286.0,-43.0,101.868515,-85.317184
252.0,3.0,103.21899,-83.3034
217.0,101.0,105.35004,-85.91872
145.0,-59.0,108.375946,-81.22699
161.0,8.0,111.5242,-82.223854
2.0,-220.0,115.29873,-83.53223
6.0,-106.0,109.981766,-81.46872
4.0,63.0,118.17061,-81.00374
190.0,-107.0,121.31912,-80.34088
131.0,-79.0,121.87981,-79.551216
66.0,-28.0,124.89754,-81.27298
119.0,110.0,126.26931,-82.04904
64.0,-11.0,131.17105,-91.29694
131.0,-54.0,132.78557,-92.41847
166.0,-26.0,135.53082,-95.83249
193.0,48.0,127.44186,-95.78735
127.0,-172.0,126.051895,-93.80322
272.0,-132.0,132.58426,-98.13773
33.0,49.0,132.51894,-102.47611
109.0,-28.0,134.32932,-104.17839
176.0,-99.0,129.61966,-103.31794
66.0,-72.0,133.44302,-107.69171
95.0,8.0,132.36789,-108.75764
124.0,85.0,133.98071,-112.001144
122.0,-56.0,135.04845,-116.08504
148.0,-53.0,136.87999,-116.12244
105.0,83.0,136.12398,-116.6347
140.0,-139.0,136.50478,-116.33923
217.0,-211.0,133.03676,-113.47359
168.0,-130.0,135.36809,-118.56552
141.0,-72.0,134.51425,-118.68015
-26.0,155.0,133.73654,-118.480125
-3.0,177.0,132.52582,-118.481415
11.0,172.0,133.97293,-120.20175
152.0,87.0,133.75421,-120.02106
327.0,-158.0,134.63634,-120.53389
94.0,13.0,134.9717,-120.71043
146.0,9.0,133.58797,-118.03521
203.0,-167.0,134.13008,-117.345985
172.0,-86.0,134.19086,-115.95722
24.0,84.0,133.71745,-112.22152
-9.0,11.0,133.68967,-109.07173
262.0,-124.0,133.58354,-106.87009
298.0,-5.0,135.29872,-107.3683
191.0,-17.0,133.77266,-104.52057
184.0,-125.0,131.1795,-100.08676
219.0,-20.0,131.19975,-99.10795
155.0,364.0,128.8239,-93.98105
66.0,50.0,128.92844,-91.91825
174.0,-26.0,128.52296,-89.24662
77.0,90.0,127.54732,-87.15359
69.0,-119.0,130.04643,-93.0852
186.0,104.0,132.64946,-97.760025
160.0,123.0,134.81584,-100.501724
43.0,-73.0,136.60608,-102.36105
104.0,37.0,137.08351,-101.7343
137.0,83.0,134.11371,-93.686584
-38.0,24.0,135.77148,-96.17166
83.0,90.0,137.44185,-100.62596
-25.0,77.0,134.95299,-98.16567
-43.0,8.0,133.51978,-103.52514
78.0,-54.0,127.59511,-104.04155
150.0,-4.0,122.3349,-100.540985
147.0,-25.0,110.161514,-106.19749
171.0,-30.0,99.86332,-102.107285
30.0,83.0,96.26815,-94.32408
99.0,45.0,99.33744,-88.52415
67.0,81.0,82.18607,-93.369774
119.0,-54.0,78.72364,-85.56221
164.0,-71.0,67.943726,-78.03077
151.0,-20.0,64.61,-81.63579
-42.0,121.0,62.988987,-79.720436
-46.0,-48.0,56.885086,-79.90614
90.0,-269.0,55.404472,-78.48027
84.0,-42.0,54.642864,-76.329926
81.0,14.0,55.451748,-76.140205
32.0,64.0,56.578575,-72.72117
27.0,70.0,55.958275,-71.62873
-29.0,146.0,55.24862,-72.59364
65.0,-62.0,55.6715,-73.64582
