fx,fy,pred_fx,pred_fy
75.0,-6.0,-24.736677,-57.879665
-28.0,-121.0,-21.613813,-54.88377
82.0,-97.0,-21.170408,-57.09086
69.0,-112.0,-21.785254,-57.331154
13.0,-56.0,-18.467377,-53.33581
-62.0,-99.0,-19.283209,-53.07273
-100.0,-115.0,-29.601343,-31.31722
-21.0,-144.0,-27.876816,-28.70849
-9.0,-105.0,-26.617188,-28.686567
-61.0,-127.0,-25.041761,-28.547863
-58.0,-185.0,-21.639854,-27.628517
-31.0,-112.0,-11.306654,-35.24135
36.0,67.0,-10.332695,-33.040276
91.0,-55.0,-10.615505,-32.896126
16.0,-42.0,-8.816752,-32.78465
-16.0,40.0,-10.469327,-31.543617
60.0,89.0,-7.215351,-31.11117
49.0,-32.0,-7.294577,-31.650799
-45.0,6.0,-6.6918106,-31.443888
-77.0,117.0,-5.813572,-30.724144
-94.0,124.0,-5.2155466,-32.195442
86.0,10.0,-4.03021,-32.661564
-231.0,-70.0,-2.2880845,-32.53002
-149.0,126.0,-1.4948515,-33.799423
15.0,28.0,-1.547712,-32.69323
53.0,8.0,-1.8142877,-32.22238
25.0,65.0,0.47592524,-34.094315
118.0,-113.0,2.1266813,-33.135563
163.0,-5.0,1.3329936,-33.40939
43.0,124.0,0.7932834,-32.700966
45.0,-7.0,0.35416412,-31.566973
-44.0,85.0,2.344942,-32.587914
-114.0,-54.0,2.8717942,-33.83367
-29.0,-13.0,2.8423119,-34.120823
53.0,-29.0,2.7271745,-35.28419
8.0,-90.0,3.6056077,-41.585922
-13.0,-72.0,3.8775086,-56.489613
-72.0,-153.0,6.106159,-55.52198
-46.0,-50.0,7.947317,-82.952194
-136.0,-48.0,11.138238,-95.68533
-44.0,-63.0,9.730809,-109.42437
16.0,27.0,8.418061,-134.78247
6.0,55.0,7.024725,-135.29959
104.0,53.0,6.929589,-151.3711
-35.0,181.0,5.5258617,-176.5829
117.0,-104.0,4.9714103,-193.55827
100.0,-70.0,3.4744954,-187.80676
38.0,-4.0,0.91985005,-197.26517
85.0,100.0,-2.187104,-185.59724
45.0,92.0,-5.530177,-174.3056
-145.0,0.0,-11.17119,-108.47665
-90.0,3.0,-11.798763,-113.25894
-84.0,103.0,-10.867145,-87.96876
-146.0,94.0,-12.673366,-159.87518
15.0,-60.0,-9.950851,-183.89067
-84.0,-37.0,-9.298147,-174.17534
-92.0,160.0,-8.810064,-207.0156
-39.0,172.0,-7.57466,-243.8744
-66.0,130.0,-7.987219,-240.09485
-147.0,214.0,-9.58901,-242.91035
19.0,-161.0,-11.03274,-247.99397
22.0,-87.0,-13.512445,-254.31648
51.0,-35.0,-14.198204,-248.9715
26.0,-239.0,-19.464518,-300.27762
-17.0,-221.0,-20.931625,-303.7058
-79.0,-46.0,-9.199764,-209.87364
-40.0,15.0,-12.611933,-182.95226
-69.0,85.0,-11.881496,-139.64557
-74.0,-5.0,-15.023257,-148.82942
-106.0,51.0,-15.647584,-42.21167
-81.0,56.0,-12.244182,-136.50867
-14.0,8.0,-11.122421,-115.72653
71.0,-32.0,-9.698433,-111.27997
70.0,28.0,-11.824479,-42.61374
-25.0,-65.0,-9.497705,-127.619995
-50.0,-47.0,-6.895525,-107.062096
91.0,-63.0,-21.587383,-212.91081
12.0,-28.0,-22.79337,-217.12022
53.0,23.0,-5.482512,-111.24973
13.0,11.0,-23.418411,-219.25581
-32.0,-24.0,-25.550951,-227.41301
110.0,-92.0,-0.4036121,-47.718143
84.0,-29.0,-21.862986,-182.14182
-78.0,-64.0,-26.40276,-199.58919
-138.0,-228.0,-32.45958,-240.27167
-82.0,-190.0,-28.310024,-205.13148
9.0,38.0,-28.639982,-218.42746
-107.0,-16.0,-17.072546,-146.3594
-61.0,-30.0,-14.593035,-147.3451
-7.0,-256.0,-15.152487,-161.16394
85.0,-146.0,-13.206387,-159.13109
260.0,-125.0,-5.6707706,-134.4946
128.0,-76.0,-3.8223395,-133.588
70.0,3.0,-2.5716095,-139.06511
-18.0,-19.0,4.7602277,-115.199936
-8.0,-1.0,8.30247,-113.46786
10.0,3.0,9.933485,-126.13336
59.0,-73.0,12.591904,-124.561905
90.0,-102.0,15.890623,-121.917786
33.0,-128.0,17.596447,-124.70434
-57.0,-57.0,20.644112,-118.99525
110.0,44.0,23.90653,-111.70067
135.0,-22.0,35.016598,-89.68552
85.0,-114.0,31.035757,-107.72667
-113.0,60.0,38.91029,-99.01324
-86.0,26.0,39.987114,-100.77483
42.0,-223.0,43.90061,-95.10659
184.0,-244.0,44.27252,-100.84075
216.0,-105.0,48.12426,-101.62368
213.0,-108.0,49.022373,-105.28287
9.0,-29.0,54.143547,-102.20415
-61.0,-19.0,54.760143,-105.61129
38.0,-123.0,56.309208,-103.9113
142.0,-152.0,57.218746,-107.832275
90.0,-51.0,60.55935,-110.526405
206.0,-177.0,65.09081,-113.40065
131.0,-108.0,67.71838,-128.09901
