fx,fy,pred_fx,pred_fy
-440,-604,-131.74548,-179.43422
-440,-604,-132.29727,-177.77406
-561,-603,-136.43721,-170.8612
-234,-900,-135.00848,-168.24086
116,-557,-141.6771,-148.3504
132,-767,-132.90984,-148.4487
217,-802,-130.5265,-146.20766
136,-679,-121.825485,-154.06624
342,-718,-118.139336,-144.63849
133,-514,-116.6621,-136.61801
-268,-509,-113.456894,-124.48711
-268,-509,-116.42247,-120.4826
-46,-774,-78.12396,-112.85644
-46,-774,-76.645035,-112.177536
-121,-721,-72.93836,-108.96828
7,-288,-64.2267,-114.01049
70,-104,-55.59828,-129.7103
-161,-150,-43.27775,-145.21194
-73,-24,-25.77103,-130.37932
-102,-17,-22.007929,-123.39997
-66,-103,-33.081436,-111.609245
-74,-78,-40.27054,-104.74353
55,-150,-103.116356,-49.986706
55,-150,-142.18745,-6.8899317
35,-100,-166.4589,-9.155483
-96,-103,-166.69904,-7.035657
-80,-174,-175.76482,-8.1206455
31,-339,-189.26672,-0.30993128
-191,-412,-190.37018,-3.0089338
-216,-232,-192.22418,0.92551136
-216,-232,-190.56487,-3.2046673
30,-357,-195.3027,0.20763063
439,152,-197.70598,14.049976
439,152,-198.7633,8.516132
295,147,-199.49843,12.05123
-17,-59,-199.67973,0.69467187
120,-139,-200.40498,9.4094
-4,-214,-204.21822,12.843908
-4,-214,-200.21405,12.478519
-200,-206,-205.63583,9.466143
-581,64,-201.59103,2.6179042
-380,305,-200.08209,11.237202
-24,121,-205.91429,4.414182
31,112,-202.75694,-0.088548906
31,112,-199.89014,12.030453
31,112,-198.28757,13.58056
-118,-179,-205.04866,3.3753328
-118,-179,-200.98956,1.8798199
-282,-309,-202.17743,1.1370068
-81,109,-200.82787,4.6175103
-81,109,-206.02768,6.515524
-73,178,-199.51414,13.359751
131,219,-206.00105,11.042328
45,182,-202.76643,0.5652814
-166,32,-206.27016,9.849156
-46,-128,-200.91916,10.854332
-46,-128,-204.80176,11.210836
243,-295,-198.2595,2.216407
298,-241,-209.52296,1.5731802
182,-83,-187.97508,2.6345258
132,-163,-180.17003,3.987036
132,-163,-158.5133,9.211373
-79,-217,-154.58084,25.09015
-79,-217,-110.25513,20.437252
93,-362,-112.438515,2.6028588
-58,-574,-80.11409,-24.58304
-180,-96,-45.21586,-27.660471
-180,-96,-45.25768,-31.942965
-60,-110,-56.48373,-42.555565
-72,-14,-69.575485,-54.097107
8,-60,-88.50151,-103.03852
14,-91,-87.507355,-103.7991
14,-91,-82.86615,-113.15448
188,-232,-81.973755,-97.85144
188,-232,-75.72231,-96.74582
-219,-657,-76.14773,-90.13473
-232,-515,-71.25352,-87.66012
-232,-515,-72.50548,-89.70515
-232,-515,-86.91063,-102.661385
-175,-424,-84.40657,-97.70615
-236,-576,-95.09252,-100.85436
-350,-653,-91.6799,-105.87652
-350,-653,-89.068825,-107.9439
-85,-735,-96.30793,-108.28063
-209,-723,-100.26026,-109.82114
-107,-415,-95.499886,-115.723946
211,-219,-102.021675,-117.36576
26,153,-103.967514,-118.82903
-210,-413,-105.43371,-119.40563
-409,-414,-106.71399,-119.80656
-168,-616,-112.21123,-119.46252
235,-380,-110.26253,-124.491554
7,-346,-119.9414,-131.9214
7,-346,-121.621315,-129.9764
-190,-326,-124.69723,-132.12
-47,-790,-122.55417,-132.74861
-325,-825,-133.05264,-129.94487
-302,-484,-131.40097,-134.57169
-251,-404,-134.95178,-137.98799
-143,-481,-134.36,-140.16371
-143,-481,-138.16245,-138.63766
81,-271,-132.5506,-149.13979
55,-165,-135.62585,-149.21243
157,-614,-135.26031,-153.61372
80,-735,-132.57968,-156.42865
80,-735,-131.93965,-157.73645
-65,-924,-138.9599,-155.06554
-65,-924,-142.83444,-154.43205
-91,-550,-136.70372,-157.10454
-91,-550,-144.52585,-150.90613
-381,-624,-135.37415,-163.52563
-206,-612,-138.59871,-165.3937
-136,-686,-152.79112,-149.46521
-236,-435,-136.70306,-169.78079
-236,-435,-146.69846,-160.88394
-112,-955,-25.29535,-161.95992
-112,-955,-32.151573,-161.41612
-1,-820,-24.095661,-145.96779
-76,-655,-24.088453,-149.44858
-76,-655,-27.443735,-153.27957
-312,-583,-27.842592,-153.52832
-104,-429,-28.061827,-153.5246
-58,-352,-144.90457,-180.06268
-792,-518,-144.2168,-182.87288
-513,-887,-144.71866,-183.27553
-513,-887,-141.39674,-185.94443
-18,-787,-142.55988,-190.09753
-18,-787,-137.8862,-191.05615
120,-763,-141.74301,-190.92604
-104,-621,-139.7245,-192.0268
95,-578,-138.52345,-194.27873
132,-718,-139.5443,-195.01839
132,-718,-138.52007,-194.22614
240,-881,-135.71716,-195.5136
75,-748,-138.52098,-171.9899
-36,-656,-136.75548,-195.73026
-36,-656,-136.76048,-173.8558
-431,-604,-135.35175,-197.39842
-785,-487,-140.20654,-196.31802
-785,-487,-140.39162,-197.29411
-391,-421,-138.6821,-195.51059
