sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,fx_kalman,fy_kalman,fz_kalman,tx_kalman,ty_kalman,tz_kalman,fx_estimated,fy_estimated,theta_actual,wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized,Image Filename,Joint Angles,Joint Angles Relative,Joint Angles_0,Joint Angles_1,Joint Angles_2,Joint Angles_3,Joint Angles_4,Joint Angles_5,Joint Angles_6,Joint Angles_7
1733481047,107233643,297_1733481047-107233643.png,407754,-385880,3.90389466285706,-3.69446992874145,1764.68994140625,264.070007324219,-46,-774,-627,182,-33,-54,-92.834865986297,-652.565027600541,-709.580159182779,267.523789577849,77.3855548759209,-69.4661062951172,-72.3728072941304,-644.70388674736,-0.92004756256938,0.0,0.5000000002619345,0.4874559978131885,0.459124721412702,0.4674145299145299,0.3078307830783078,0.5923501033769814,0.5169082125603864,0.3655737704918033,0.4468864468864469,297_1733481047-107233643.png,"[-0.032468119916941006, -0.09304388384990901, -0.14517807234674002, -0.22639490198862802, -0.36785375578774104, -0.558620168236801, -0.754030479325517, -0.916555930239286]","[-0.032468119916941006, -0.06057576393296701, -0.052134188496830006, -0.081216829641888, -0.14145885379911202, -0.19076641244906, -0.195410311088715, -0.16252545091376902]",-0.032468119916941006,-0.09304388384990901,-0.14517807234674002,-0.22639490198862802,-0.36785375578774104,-0.558620168236801,-0.754030479325517,-0.916555930239286
1733481047,140588379,298_1733481047-140588379.png,407754,-385880,3.90389466285706,-3.69446992874145,1764.68994140625,264.070007324219,-46,-774,-627,182,-33,-54,-91.3770497955418,-656.344901102039,-707.009708930461,264.861713739353,73.9496136015146,-68.9846969926638,-69.5516510009766,-631.961503863335,-0.92004756256938,0.0,0.5000000002619345,0.4874559978131885,0.459124721412702,0.4674145299145299,0.3078307830783078,0.5923501033769814,0.5169082125603864,0.3655737704918033,0.4468864468864469,298_1733481047-140588379.png,"[-0.032821186266645, -0.09422145058551501, -0.148473494330294, -0.232389705395662, -0.375906490656701, -0.5667583868959171, -0.7604360682853051, -0.9203817804025011]","[-0.032821186266645, -0.06140026431887, -0.054252043744778, -0.08391621106536801, -0.143516785261039, -0.190851896239216, -0.193677681389387, -0.15994571211719502]",-0.032821186266645,-0.09422145058551501,-0.148473494330294,-0.232389705395662,-0.375906490656701,-0.5667583868959171,-0.7604360682853051,-0.9203817804025011
1733481047,173944092,299_1733481047-173944092.png,407754,-385880,3.90389466285706,-3.69446992874145,1747.39001464844,279.940002441406,-121,-721,-561,177,47,-18,-94.896652335431,-664.026791282707,-689.661803375706,254.422567445629,70.7476391922727,-62.9270333301211,-67.6646459698678,-625.182402849198,-0.937751404941082,0.0,0.5000000002619345,0.4758294692681393,0.478471295907577,0.4273504273504274,0.3316831683168317,0.615093039283253,0.5108695652173912,0.4967213114754098,0.5787545787545788,299_1733481047-173944092.png,"[-0.033505072684752, -0.097845454200172, -0.153395459183081, -0.23666769609179403, -0.375681273841849, -0.566012061711598, -0.7607964983098741, -0.9220960078273621]","[-0.033505072684752, -0.06434038151542, -0.055550004982908005, -0.08327223690871301, -0.13901357775005402, -0.19033078786974802, -0.19478443659827602, -0.161299509517487]",-0.033505072684752,-0.097845454200172,-0.153395459183081,-0.23666769609179403,-0.375681273841849,-0.566012061711598,-0.7607964983098741,-0.9220960078273621
1733481047,207299072,300_1733481047-207299072.png,407754,-385880,3.90389466285706,-3.69446992874145,1707.78002929688,315.769989013672,7,-288,-807,189,90,-2,-56.0948901132108,-600.706202359712,-685.814194464241,236.534565903023,66.3259085259232,-48.7175698825866,-49.9400592744351,-571.327019453049,-0.937751404941082,0.0,0.5000000002619345,0.4492093204197638,0.5221504211531797,0.4957264957264957,0.5265526552655265,0.5303239145416954,0.5253623188405797,0.5672131147540984,0.6373626373626374,300_1733481047-207299072.png,"[-0.033944462117133, -0.098296732098472, -0.155271546202112, -0.24121701613356203, -0.382231686481164, -0.572303383030446, -0.7649531448316481, -0.9237261522529371]","[-0.033944462117133, -0.064352269981339, -0.056974814103640005, -0.08594546993145001, -0.141014670347601, -0.19007169654928102, -0.19264976180120102, -0.15877300742128903]",-0.033944462117133,-0.098296732098472,-0.155271546202112,-0.24121701613356203,-0.382231686481164,-0.572303383030446,-0.7649531448316481,-0.9237261522529371
1733481047,240654785,301_1733481047-240654785.png,407754,-385880,3.90389466285706,-3.69446992874145,1684.69995117188,347.790008544922,70,-104,-928,227,67,-23,-35.9778152034788,-519.756906254556,-724.452365619252,233.876996759084,67.0536207604134,-43.7150800858893,-35.4904893636704,-517.052227497101,-0.941390816122294,0.0,0.5000000002619345,0.4336982034711827,0.5611849443911732,0.5293803418803419,0.6093609360936094,0.4886285320468642,0.571256038647343,0.5295081967213114,0.5604395604395604,301_1733481047-240654785.png,"[-0.034587329341641, -0.10052957158235701, -0.16077286886504902, -0.250337024321928, -0.393493014571874, -0.582772292171523, -0.772759847134257, -0.928022259434467]","[-0.034587329341641, -0.065942242240716, -0.060243297282691004, -0.08956415545687901, -0.14315599024994502, -0.18927927759964802, -0.189987554962734, -0.15526241230021]",-0.034587329341641,-0.10052957158235701,-0.16077286886504902,-0.250337024321928,-0.393493014571874,-0.582772292171523,-0.772759847134257,-0.928022259434467
1733481047,274009766,302_1733481047-274009766.png,407754,-385880,3.90389466285706,-3.69446992874145,1658.61999511719,381.769989013672,-161,-150,-1192,212,90,-59,-54.2612879864245,-465.682980552375,-792.827386115366,230.677664772779,70.4093411949662,-45.9503747073517,-19.4058787524701,-453.504737854004,-0.941331550478935,0.0,0.5000000002619345,0.4161709990056148,0.6026087897432815,0.405982905982906,0.5886588658865887,0.3976567884217781,0.5531400966183575,0.5672131147540984,0.4285714285714286,302_1733481047-274009766.png,"[-0.036362866139342004, -0.10530693928135101, -0.16737752745668502, -0.259831810664556, -0.40789332025445, -0.598931373412809, -0.7861667313697761, -0.9351623916378481]","[-0.036362866139342004, -0.06894407314200901, -0.06207058817533301, -0.09245428320787001, -0.148061509589893, -0.191038053158359, -0.18723535795696702, -0.148995660268072]",-0.036362866139342004,-0.10530693928135101,-0.16737752745668502,-0.259831810664556,-0.40789332025445,-0.598931373412809,-0.7861667313697761,-0.9351623916378481
1733481047,307365479,303_1733481047-307365479.png,407754,-385880,3.90389466285706,-3.69446992874145,1628.81994628906,404.670013427734,-73,-24,-1163,249,-55,-93,-54.8445628008604,-451.934834023705,-804.349648825652,231.24797913974,66.5057585922223,-47.4148756528792,-2.43458747863775,-378.200482606888,-0.941331550478935,0.0,0.5000000002619345,0.3961436819426855,0.6305254352740228,0.452991452991453,0.6453645364536453,0.4076498966230186,0.5978260869565217,0.3295081967213115,0.304029304029304,303_1733481047-307365479.png,"[-0.038149906078953, -0.108578971557998, -0.173941674830866, -0.273036206109941, -0.42826657510062305, -0.622896953372431, -0.803891781970223, -0.9532693601676461]","[-0.038149906078953, -0.07042906547904501, -0.065362703272867, -0.09909453127907401, -0.15523036899068202, -0.19463037827180701, -0.180994828597792, -0.149377578197422]",-0.038149906078953,-0.108578971557998,-0.173941674830866,-0.273036206109941,-0.42826657510062305,-0.622896953372431,-0.803891781970223,-0.9532693601676461
1733481047,340720215,304_1733481047-340720215.png,407754,-385880,3.90389466285706,-3.69446992874145,1594.7900390625,430.609985351563,-102,-17,-1468,257,-122,-87,-61.0741878556838,-366.328837199577,-903.168348867801,235.496921976717,36.315334311173,-55.9234198857804,14.5950192511081,-305.741671562195,-0.956186778843403,0.0,0.5000000002619345,0.3732736609712752,0.6621479780356035,0.4375,0.6485148514851485,0.3025499655410062,0.607487922705314,0.2196721311475409,0.326007326007326,304_1733481047-340720215.png,"[-0.039888682062231, -0.11345921400487001, -0.186025931527961, -0.29450829800378603, -0.456484002279379, -0.646106724643564, -0.8205026476154821, -0.9565912720859081]","[-0.039888682062231, -0.073570531942638, -0.072566717523091, -0.108482366475824, -0.16197570427559302, -0.189622722364185, -0.174395922971917, -0.13608862447042602]",-0.039888682062231,-0.11345921400487001,-0.186025931527961,-0.29450829800378603,-0.456484002279379,-0.646106724643564,-0.8205026476154821,-0.9565912720859081
1733481047,374076172,305_1733481047-374076172.png,407754,-385880,3.90389466285706,-3.69446992874145,1555.77001953125,460.019989013672,-66,-103,-1151,238,-97,-72,-64.9233012582648,-309.541488146321,-968.964945760426,236.98806536143,8.53564716368658,-59.9004838604596,21.1588848829269,-275.505853652954,-0.966845355927944,0.0,0.5000000002619345,0.3470500024980594,0.6980007191701825,0.4567307692307693,0.6098109810981098,0.4117849758787043,0.5845410628019323,0.260655737704918,0.380952380952381,305_1733481047-374076172.png,"[-0.044769461534757006, -0.127250647270081, -0.204938810007664, -0.31764108041982203, -0.47704092847316704, -0.663761736003317, -0.839091716344395, -0.974661570606663]","[-0.044769461534757006, -0.08248118573532301, -0.077688162737583, -0.11270227041215701, -0.159399848053344, -0.18672080753014902, -0.17532998034107802, -0.135569854262268]",-0.044769461534757006,-0.127250647270081,-0.204938810007664,-0.31764108041982203,-0.47704092847316704,-0.663761736003317,-0.839091716344395,-0.974661570606663
1733481047,407430908,306_1733481047-407430908.png,407754,-385880,3.90389466285706,-3.69446992874145,1463.22998046875,535.549987792969,-74,-78,-626,193,-51,-57,-61.0997538299353,-262.710858369432,-909.333627427798,229.018377027395,-7.83031978891633,-56.3260556164077,47.7061844468116,-181.36202955246,-0.988950692117214,0.0,0.5000000002619345,0.2848578660351457,0.7900767870701009,0.4524572649572649,0.6210621062106211,0.5926946933149552,0.5301932367149758,0.3360655737704918,0.4358974358974359,306_1733481047-407430908.png,"[-0.048743403368538, -0.140296764577756, -0.22441186585220302, -0.34205626016280904, -0.506103986028149, -0.6931066269867641, -0.8600975464334041, -0.9877883622165591]","[-0.048743403368538, -0.091553361209217, -0.084115101274446, -0.11764439431060601, -0.164047725865339, -0.18700264095861502, -0.16699091944663902, -0.127690815783155]",-0.048743403368538,-0.140296764577756,-0.22441186585220302,-0.34205626016280904,-0.506103986028149,-0.6931066269867641,-0.8600975464334041,-0.9877883622165591
1733481047,440786865,307_1733481047-440786865.png,407754,-385880,3.90389466285706,-3.69446992874145,1410.85998535156,563.239990234375,55,-150,-835,139,-65,-58,-51.3113287963838,-242.214673128719,-886.813678620552,218.863782562218,-15.4105848747479,-56.5151182003478,50.636373758316,-165.888332605362,-1.00544916093349,0.0,0.5000000002619345,0.2496622694492108,0.8238327328684564,0.5213675213675214,0.5886588658865887,0.5206753962784287,0.464975845410628,0.3131147540983606,0.4322344322344322,307_1733481047-440786865.png,"[-0.05563440016535601, -0.15690548504826501, -0.24930703984777702, -0.374074789022916, -0.541191082540258, -0.723347015715573, -0.883965792687545, -1.006228017505392]","[-0.05563440016535601, -0.10127108488290901, -0.09240155479951101, -0.12476774917513801, -0.167116293517341, -0.182155933175315, -0.16061877697197202, -0.12226222481784602]",-0.05563440016535601,-0.15690548504826501,-0.24930703984777702,-0.374074789022916,-0.541191082540258,-0.723347015715573,-0.883965792687545,-1.006228017505392
1733481047,474141602,308_1733481047-474141602.png,407754,-385880,3.90389466285706,-3.69446992874145,1410.85998535156,563.239990234375,55,-150,-835,139,-65,-58,-48.002204853862,-239.344331969814,-885.200888277184,216.377884229377,-16.9541411706242,-56.5613377140221,51.2860910594463,-156.579096078873,-1.00544916093349,0.0,0.5000000002619345,0.2496622694492108,0.8238327328684564,0.5213675213675214,0.5886588658865887,0.5206753962784287,0.464975845410628,0.3131147540983606,0.4322344322344322,308_1733481047-474141602.png,"[-0.060479208205266005, -0.171172695780359, -0.269750995001101, -0.39954617094232603, -0.571004624204626, -0.7515137877168201, -0.9089245593957951, -1.0270696018598]","[-0.060479208205266005, -0.11069348757509201, -0.098578299220741, -0.129795175941225, -0.17145845326230003, -0.180509163512193, -0.15741077167897502, -0.118145042464005]",-0.060479208205266005,-0.171172695780359,-0.269750995001101,-0.39954617094232603,-0.571004624204626,-0.7515137877168201,-0.9089245593957951,-1.0270696018598
1733481047,507497314,309_1733481047-507497314.png,407754,-385880,3.90389466285706,-3.69446992874145,1355.73999023438,589.630004882813,35,-100,-508,152,-71,-48,-33.1265580937742,-216.592063441806,-828.70426752258,204.906850772326,-26.1347105924361,-55.3475440587053,51.6404646039009,-157.754500389099,-1.00544916093349,0.0,0.5000000002619345,0.2126185174377431,0.856003907500005,0.5106837606837608,0.6111611161116112,0.6333563059958649,0.4806763285024154,0.3032786885245901,0.4688644688644689,309_1733481047-507497314.png,"[-0.06463821721835601, -0.177128928416578, -0.27657731654404605, -0.41131166153150706, -0.5838596071990091, -0.7662102934269781, -0.9208043133035351, -1.035719468055217]","[-0.06463821721835601, -0.112490711198221, -0.09944838812746801, -0.134734344987461, -0.172547945667501, -0.18235068622796802, -0.15459401987655702, -0.11491515475168201]",-0.06463821721835601,-0.177128928416578,-0.27657731654404605,-0.41131166153150706,-0.5838596071990091,-0.7662102934269781,-0.9208043133035351,-1.035719468055217
1733481047,540852295,310_1733481047-540852295.png,407754,-385880,3.90389466285706,-3.69446992874145,1300.76000976562,613.809997558594,-96,-103,-214,196,-83,-44,-42.3212851394863,-199.980152494345,-738.808792066752,203.604296638093,-34.4507944368327,-53.6880584778999,40.4651322066783,-134.283239603043,-1.04397524148226,0.0,0.5000000002619345,0.1756688631834144,0.8854809190638527,0.4407051282051282,0.6098109810981098,0.7346657477601654,0.5338164251207729,0.2836065573770492,0.4835164835164836,310_1733481047-540852295.png,"[-0.063675633040634, -0.17663880024804202, -0.28042381665951904, -0.41797657536793104, -0.58950127642126, -0.7677916815269841, -0.9186102526787311, -1.031444381684155]","[-0.063675633040634, -0.11296316720740801, -0.10378501641147701, -0.13755275870841102, -0.171524701053328, -0.17829040510572403, -0.15081857115174702, -0.11283412900542301]",-0.063675633040634,-0.17663880024804202,-0.28042381665951904,-0.41797657536793104,-0.58950127642126,-0.7677916815269841,-0.9186102526787311,-1.031444381684155
1733481047,574208008,311_1733481047-574208008.png,407754,-385880,3.90389466285706,-3.69446992874145,1203.55004882813,656.200012207031,-80,-174,-406,201,-10,-41,-49.2828294892326,-174.621385018636,-641.545557714315,202.889203579135,-37.8972229837771,-51.9162001460762,35.6525485515594,-124.742877006531,-1.04397524148226,0.0,0.5000000002619345,0.1103382752840975,0.9371571527475462,0.4492521367521367,0.5778577857785778,0.6685044796691937,0.5398550724637681,0.4032786885245901,0.4945054945054945,311_1733481047-574208008.png,"[-0.065033589724916, -0.178386526488428, -0.282273343811549, -0.42181696910009303, -0.595720905997102, -0.7702162074076331, -0.9212632569783851, -1.03380578181545]","[-0.065033589724916, -0.113352936763511, -0.10388681732312101, -0.139543625288543, -0.173903936897009, -0.17449530141053002, -0.15104704957075202, -0.112542524837064]",-0.065033589724916,-0.178386526488428,-0.282273343811549,-0.42181696910009303,-0.595720905997102,-0.7702162074076331,-0.9212632569783851,-1.03380578181545
1733481047,607562744,312_1733481047-607562744.png,407754,-385880,3.90389466285706,-3.69446992874145,1164.86999511719,665.219970703125,31,-339,-675,178,-17,-10,-39.1493121997912,-198.627901834976,-634.113731083778,199.150513646039,-33.381530394748,-45.2151386593223,33.6589132547378,-118.27779507637,-1.03924056887627,0.0,0.5000000002619345,0.0843430930564467,0.9481530791921848,0.5085470085470086,0.5036003600360036,0.5758097863542384,0.5120772946859903,0.3918032786885246,0.6080586080586081,312_1733481047-607562744.png,"[-0.06553721417453501, -0.17940275014196502, -0.284623134931459, -0.42678324747091, -0.603293917130379, -0.7790914164031251, -0.929535985288047, -1.040533039369503]","[-0.06553721417453501, -0.11386553596743001, -0.10522038478949401, -0.14216011253945002, -0.17651066965946902, -0.17579749927274502, -0.15044456888492203, -0.11099705408145501]",-0.06553721417453501,-0.17940275014196502,-0.284623134931459,-0.42678324747091,-0.603293917130379,-0.7790914164031251,-0.929535985288047,-1.040533039369503
1733481047,640918701,313_1733481047-640918701.png,407754,-385880,3.90389466285706,-3.69446992874145,1164.86999511719,665.219970703125,-191,-412,-535,165,-19,-16,-43.8759274380458,-205.269477353765,-631.02864481616,198.087519855679,-32.9338803926441,-44.3057669496823,33.2044033706188,-117.978033304215,-1.03924056887627,0.0,0.5000000002619345,0.0843430930564467,0.9481530791921848,0.3899572649572649,0.4707470747074708,0.624052377670572,0.4963768115942029,0.3885245901639344,0.5860805860805861,313_1733481047-640918701.png,"[-0.064944283385738, -0.17962343274418802, -0.284812182869198, -0.42563296575914206, -0.601581250184275, -0.778059071641169, -0.9297001083549611, -1.041568587466549]","[-0.064944283385738, -0.11467914935844901, -0.10518875012501001, -0.140820782889944, -0.17594828442513202, -0.176477821456894, -0.151641036713792, -0.11186847911158701]",-0.064944283385738,-0.17962343274418802,-0.284812182869198,-0.42563296575914206,-0.601581250184275,-0.778059071641169,-0.9297001083549611,-1.041568587466549
1733481047,674273438,314_1733481047-674273438.png,407754,-385880,3.90389466285706,-3.69446992874145,1133.68994140625,671.5,-216,-232,-547,164,-97,-14,-66.1697889090976,-229.899315529698,-617.358761056117,193.217613755271,-33.3240491375639,-40.1040264037094,28.3417515456676,-106.782962799072,-1.04284079000354,0.0,0.5000000002619345,0.0633883347166314,0.955808850584982,0.3766025641025641,0.5517551755175518,0.6199172984148863,0.4951690821256038,0.260655737704918,0.5934065934065934,314_1733481047-674273438.png,"[-0.06499498594193401, -0.17972014302601103, -0.286440959565793, -0.42831699716410404, -0.6032496148945771, -0.7773586397285831, -0.926879869534158, -1.03778109734324]","[-0.06499498594193401, -0.114725157084077, -0.10672081653978101, -0.14187603759831002, -0.174932617730473, -0.174109024834006, -0.149521229805574, -0.11090122780908102]",-0.06499498594193401,-0.17972014302601103,-0.286440959565793,-0.42831699716410404,-0.6032496148945771,-0.7773586397285831,-0.926879869534158,-1.03778109734324
1733481047,707629395,315_1733481047-707629395.png,407754,-385880,3.90389466285706,-3.69446992874145,1110.03002929688,675.809997558594,-216,-232,-547,164,-97,-14,-75.3520712361448,-230.028055105955,-613.046853574344,191.427024417713,-37.226403369097,-38.5042519752657,28.3417515456676,-106.782962799072,-1.04901468381286,0.0,0.5000000002619345,0.0474875365592772,0.9610630228909182,0.3766025641025641,0.5517551755175518,0.6199172984148863,0.4951690821256038,0.260655737704918,0.5934065934065934,315_1733481047-707629395.png,"[-0.064435063097843, -0.176266044403313, -0.28343704947764803, -0.42745462536362705, -0.60248301441284, -0.7744258938615991, -0.921607634084127, -1.031356171559372]","[-0.064435063097843, -0.11183098130547, -0.10717100507433401, -0.14401757588597902, -0.175028389049212, -0.17194287944875902, -0.147181740222528, -0.109748537475244]",-0.064435063097843,-0.176266044403313,-0.28343704947764803,-0.42745462536362705,-0.60248301441284,-0.7744258938615991,-0.921607634084127,-1.031356171559372
1733481047,740984131,316_1733481047-740984131.png,407754,-385880,3.90389466285706,-3.69446992874145,1100.56994628906,679.039978027344,30,-357,-758,50,-90,-64,-73.6567648633613,-241.629401637087,-622.484327118756,177.098621519965,-45.334277297231,-39.4458916672688,26.1254395246505,-102.586871147156,-1.04496750235558,0.0,0.5000000002619345,0.0411298261094743,0.9650005828771836,0.5080128205128206,0.4954995499549955,0.5472088215024121,0.357487922705314,0.2721311475409836,0.4102564102564103,316_1733481047-740984131.png,"[-0.064754915182002, -0.177635070562044, -0.28537529555591, -0.429667909781748, -0.60511459863201, -0.777551986061613, -0.924836630837043, -1.034331481783134]","[-0.064754915182002, -0.11288015538004201, -0.10774022499386501, -0.144292614225838, -0.17544668885026202, -0.17243738742960302, -0.14728464477542902, -0.109494850946091]",-0.064754915182002,-0.177635070562044,-0.28537529555591,-0.429667909781748,-0.60511459863201,-0.777551986061613,-0.924836630837043,-1.034331481783134
1733481047,774339844,317_1733481047-774339844.png,407754,-385880,3.90389466285706,-3.69446992874145,1080.31005859375,682.950012207031,439,152,-2281,206,-55,-106,28.3938582697651,-233.548000808305,-902.782144057527,148.790123700058,-60.1337252648122,-51.2884960801332,26.1254395246505,-102.586871147156,-1.03925960883498,0.0,0.5000000002619345,0.0275140365222337,0.9697671733503526,0.7264957264957266,0.7245724572457246,0.0223983459682977,0.5458937198067633,0.3295081967213115,0.2564102564102564,317_1733481047-774339844.png,"[-0.065876656147365, -0.18032790156759101, -0.28738595835873904, -0.43139880915122203, -0.608270317965632, -0.782933144558671, -0.924947196880132, -1.036072481789657]","[-0.065876656147365, -0.11445124542022601, -0.10705805679114701, -0.14401285079248302, -0.17687150881441, -0.174662826593038, -0.14201405232146, -0.111125284909524]",-0.065876656147365,-0.18032790156759101,-0.28738595835873904,-0.43139880915122203,-0.608270317965632,-0.782933144558671,-0.924947196880132,-1.036072481789657
1733481047,807694580,318_1733481047-807694580.png,407754,-385880,3.90389466285706,-3.69446992874145,1080.31005859375,682.950012207031,439,152,-2281,206,-55,-106,41.1746844519721,-221.547152592873,-945.681558040446,150.570880027311,-59.9739291886983,-52.9914862468667,24.8551626503467,-99.4661676883699,-1.04159846901894,0.0,0.5000000002619345,0.0275140365222337,0.9697671733503526,0.7264957264957266,0.7245724572457246,0.0223983459682977,0.5458937198067633,0.3295081967213115,0.2564102564102564,318_1733481047-807694580.png,"[-0.065022015822389, -0.17847498892275201, -0.28590270754580704, -0.43058404441915005, -0.607903145676263, -0.782664262671064, -0.9245744461275621, -1.035628343306395]","[-0.065022015822389, -0.11345297310036201, -0.107427718623054, -0.144681336873343, -0.177319101257112, -0.17476111699480001, -0.141910183456498, -0.111053897178832]",-0.065022015822389,-0.17847498892275201,-0.28590270754580704,-0.43058404441915005,-0.607903145676263,-0.782664262671064,-0.9245744461275621,-1.035628343306395
1733481047,841049805,319_1733481047-841049805.png,407754,-385880,3.90389466285706,-3.69446992874145,1076.61999511719,683.609985351563,295,147,-2288,227,-44,-118,92.816348550038,-157.586097882455,-1177.27834712965,162.645028800097,-57.8074049522609,-63.5779939306831,22.1662226915359,-94.1562862396241,-1.0470925308764,0.0,0.5000000002619345,0.0250341053095827,0.9705717242976604,0.6495726495726496,0.7223222322232223,0.0199862164024809,0.571256038647343,0.3475409836065574,0.2124542124542124,319_1733481047-841049805.png,"[-0.06512487596135101, -0.17994368679823203, -0.287643392664564, -0.43141913891821704, -0.6081769670107631, -0.7831446281114791, -0.925596116287773, -1.036992000609366]","[-0.06512487596135101, -0.114818810836881, -0.10769970586633201, -0.143775746253652, -0.176757828092545, -0.17496766110071602, -0.14245148817629402, -0.111395884321592]",-0.06512487596135101,-0.17994368679823203,-0.287643392664564,-0.43141913891821704,-0.6081769670107631,-0.7831446281114791,-0.925596116287773,-1.036992000609366
1733481047,874404053,320_1733481047-874404053.png,407754,-385880,3.90389466285706,-3.69446992874145,1072.61999511719,684.700012207031,-17,-59,-858,169,-103,-28,111.349269270636,-75.1803975412402,-1213.75205553636,182.544719026614,-49.8177379388123,-70.1659438733783,23.4499419927597,-96.4970645904542,-1.04676253348589,0.0,0.5000000002619345,0.0223458792360705,0.9719005391841812,0.4829059829059829,0.6296129612961296,0.5127498277050311,0.501207729468599,0.2508196721311475,0.5421245421245422,320_1733481047-874404053.png,"[-0.06452138749630501, -0.178043150875306, -0.285019786424455, -0.42744427707445204, -0.6019312123006411, -0.774834550115289, -0.923399546703705, -1.034037447107928]","[-0.06452138749630501, -0.11352176337900001, -0.106976635549148, -0.14242449064999602, -0.17448693522618902, -0.172903337814647, -0.14856499658841502, -0.11063790040422301]",-0.06452138749630501,-0.178043150875306,-0.285019786424455,-0.42744427707445204,-0.6019312123006411,-0.774834550115289,-0.923399546703705,-1.034037447107928
1733481047,907759277,321_1733481047-907759277.png,407754,-385880,3.90389466285706,-3.69446992874145,1071.35998535156,685.390014648438,120,-139,-797,132,-154,-28,97.5643824830212,-77.2869242442493,-1148.53386115328,177.936438076131,-62.1340256048694,-62.8789718979839,22.5672226250171,-94.7612547874452,-1.04801146686077,0.0,0.5000000002619345,0.0214990814598589,0.9727416978320416,0.5560897435897436,0.5936093609360936,0.5337698139214335,0.4565217391304347,0.1672131147540983,0.5421245421245422,321_1733481047-907759277.png,"[-0.06505954126432001, -0.17904985359204, -0.286471341000671, -0.43071039176951503, -0.607865558408176, -0.7828703795638621, -0.9251406326712621, -1.036409068614141]","[-0.06505954126432001, -0.11399031232771902, -0.10742148740863101, -0.14423905076884402, -0.17715516663866102, -0.17500482115568602, -0.14227025310739902, -0.11126843594287801]",-0.06505954126432001,-0.17904985359204,-0.286471341000671,-0.43071039176951503,-0.607865558408176,-0.7828703795638621,-0.9251406326712621,-1.036409068614141
1733481047,941113525,322_1733481047-941113525.png,407754,-385880,3.90389466285706,-3.69446992874145,1070.33996582031,685.650024414062,-4,-214,-823,118,-181,-8,87.2864315358952,-98.4519248083372,-1081.82102408104,167.15172603651,-83.5832658734225,-53.5769948276628,24.9678972065448,-99.3509628772737,-1.04750162735581,0.0,0.5000000002619345,0.0208135706850093,0.973058666946581,0.4898504273504274,0.5598559855985599,0.5248104755341144,0.4396135265700482,0.1229508196721311,0.6153846153846154,322_1733481047-941113525.png,"[-0.06544956189383401, -0.17903345334741702, -0.287272186123501, -0.432809183710648, -0.6097643230600011, -0.783159076802822, -0.930331977812423, -1.039023969787993]","[-0.06544956189383401, -0.11358389145358301, -0.10823873277608301, -0.145536997587146, -0.176955139349352, -0.173394753742821, -0.1471729010096, -0.108691991975569]",-0.06544956189383401,-0.17903345334741702,-0.287272186123501,-0.432809183710648,-0.6097643230600011,-0.783159076802822,-0.930331977812423,-1.039023969787993
1733481047,974468994,323_1733481047-974468994.png,407754,-385880,3.90389466285706,-3.69446992874145,1070.33996582031,685.650024414062,-4,-214,-823,118,-181,-8,84.4449835016845,-102.04855845461,-1073.76477215276,165.621793570374,-86.6155301762981,-52.1583320518332,23.0260834395885,-95.5679750442506,-1.04471758008003,0.0,0.5000000002619345,0.0208135706850093,0.973058666946581,0.4898504273504274,0.5598559855985599,0.5248104755341144,0.4396135265700482,0.1229508196721311,0.6153846153846154,323_1733481047-974468994.png,"[-0.064902798434846, -0.17925954921272003, -0.28766972106403105, -0.432452565596444, -0.609480739681456, -0.7839121558465391, -0.9256179916318391, -1.03643003444584]","[-0.064902798434846, -0.11435675077787301, -0.10841017185131101, -0.14478284453241203, -0.177028174085012, -0.174431416165082, -0.14170583578530002, -0.110812042814]",-0.064902798434846,-0.17925954921272003,-0.28766972106403105,-0.432452565596444,-0.609480739681456,-0.7839121558465391,-0.9256179916318391,-1.03643003444584
1733481048,7823242,324_1733481048-7823242.png,407754,-385880,3.90389466285706,-3.69446992874145,1069.57995605469,686.090026855469,-200,-206,-684,138,-113,-38,75.5911415274351,-105.284226825724,-1061.63266963758,164.762017481842,-87.4367924236318,-51.7176294841075,22.1118685305118,-93.9970915317537,-1.0473892018199,0.0,0.5000000002619345,0.0203028011679934,0.9735950590467516,0.3851495726495726,0.5634563456345635,0.5727084769124742,0.4637681159420289,0.2344262295081967,0.5054945054945055,324_1733481048-7823242.png,"[-0.06527395522406501, -0.178765325882339, -0.286414138359181, -0.43134177840443005, -0.608379827219876, -0.782473927778721, -0.9304538617615911, -1.039663056206428]","[-0.06527395522406501, -0.11349137065827401, -0.10764881247684101, -0.14492764004524902, -0.17703804881544502, -0.174094100558845, -0.14797993398287002, -0.10920919444483701]",-0.06527395522406501,-0.178765325882339,-0.286414138359181,-0.43134177840443005,-0.608379827219876,-0.782473927778721,-0.9304538617615911,-1.039663056206428
